index,y
65539,2958.6650390625
65540,6396.7744140625
65541,11550.162109375
65542,10005.7802734375
65543,3244.54541015625
65544,6341.8603515625
65545,13898.0791015625
65546,8992.87109375
65547,9167.5263671875
65548,6774.6572265625
65549,11986.87109375
65550,10905.2255859375
65551,7651.94482421875
65552,4310.1796875
65553,7235.71240234375
65554,11827.798828125
65555,6789.841796875
65556,5934.63232421875
65557,4235.36767578125
65558,9908.0146484375
65559,10195.583984375
65560,23130.755859375
65561,6066.81298828125
65562,4663.59814453125
65563,9073.8095703125
65564,3658.9296875
65565,3119.049072265625
65566,6747.16162109375
65567,6081.73974609375
65568,3870.6923828125
65569,2895.40087890625
65570,3698.994873046875
65571,12912.724609375
65572,6937.73583984375
65573,6873.57275390625
65574,4777.36962890625
65575,16084.65625
65576,15674.7265625
65577,7333.14697265625
65578,6216.77734375
65579,10640.6640625
65580,3888.036376953125
65581,7008.35791015625
65582,4195.46826171875
65583,7103.4912109375
65584,9801.4423828125
65585,7705.00439453125
65586,7187.89404296875
65587,13351.3564453125
65588,3244.18359375
65589,11306.99609375
65590,14230.728515625
65591,2068.18701171875
65592,3278.531005859375
65593,2768.507080078125
65594,3006.7939453125
65595,6263.50341796875
65596,9650.3701171875
65597,6638.1142578125
65598,4761.78271484375
65599,5783.8203125
65600,4664.3349609375
65601,3977.37939453125
65602,5615.27734375
65603,3209.510009765625
65604,7884.3740234375
65605,20047.751953125
65606,5062.568359375
65607,4495.45751953125
65608,8392.85546875
65609,3559.21826171875
65610,5518.7890625
65611,6489.02587890625
65612,7548.62646484375
65613,6397.39794921875
65614,2173.74169921875
65615,3831.61328125
65616,5570.58935546875
65617,10689.6220703125
65618,7166.8671875
65619,4953.23974609375
65620,6122.91650390625
65621,5287.13623046875
65622,4527.1474609375
65623,4894.17626953125
65624,6684.05810546875
65625,2704.4912109375
65626,26423.837890625
65627,2101.96142578125
65628,6132.017578125
65629,4365.5107421875
65630,2551.225341796875
65631,10696.2197265625
65632,11545.96484375
65633,4483.8837890625
65634,6944.9775390625
65635,2986.7255859375
65636,8859.041015625
65637,6358.986328125
65638,3388.777099609375
65639,7279.85986328125
65640,2634.369873046875
65641,3023.059326171875
65642,8458.900390625
65643,7913.53173828125
65644,3100.316162109375
65645,9228.119140625
65646,3025.664306640625
65647,3344.172119140625
65648,12468.234375
65649,9726.845703125
65650,14092.6396484375
65651,3221.476806640625
65652,9910.234375
65653,2865.259521484375
65654,14258.0380859375
65655,4872.67578125
65656,4415.9267578125
65657,5772.44482421875
65658,8448.7998046875
65659,10768.6728515625
65660,5667.96435546875
65661,8114.09130859375
65662,4579.84521484375
65663,13740.638671875
65664,3227.300048828125
65665,6356.962890625
65666,3751.864990234375
65667,5344.22607421875
65668,3766.6064453125
65669,4506.2333984375
65670,3052.40185546875
65671,2256.993896484375
65672,2393.292236328125
65673,6161.0205078125
65674,4829.77294921875
65675,9791.486328125
65676,5626.62451171875
65677,10321.8154296875
65678,7969.9423828125
65679,9376.9853515625
65680,18188.6875
65681,8238.646484375
65682,5627.08935546875
65683,6390.1259765625
65684,2045.232666015625
65685,4991.3408203125
65686,2072.31982421875
65687,7167.6767578125
65688,3184.307373046875
65689,5759.69970703125
65690,4207.83056640625
65691,2435.018310546875
65692,3055.065673828125
65693,6746.7119140625
65694,4480.50927734375
65695,1905.7781982421875
65696,11133.3642578125
65697,8936.607421875
65698,6201.3232421875
65699,4300.30126953125
65700,1841.405517578125
65701,6551.630859375
65702,9949.177734375
65703,4915.89404296875
65704,6490.228515625
65705,2967.5029296875
65706,4778.42919921875
65707,5254.83154296875
65708,8340.6494140625
65709,5856.396484375
65710,2735.942138671875
65711,2176.041015625
65712,5562.83544921875
65713,6210.71826171875
65714,8856.15625
65715,6794.4169921875
65716,2108.76806640625
65717,5438.67138671875
65718,5782.80908203125
65719,2792.694091796875
65720,7892.724609375
65721,8918.9619140625
65722,2333.29296875
65723,9633.3837890625
65724,7686.6123046875
65725,5998.22314453125
65726,9144.5888671875
65727,5909.54150390625
65728,1595.3919677734375
65729,3994.375
65730,7591.83251953125
65731,5513.02685546875
65732,6438.43896484375
65733,8323.419921875
65734,5622.7919921875
65735,6366.33544921875
65736,10214.798828125
65737,7129.283203125
65738,4505.3408203125
65739,3971.392578125
65740,6878.00537109375
65741,2010.5921630859375
65742,4250.31298828125
65743,6616.45068359375
65744,3164.60595703125
65745,8887.2978515625
65746,4033.21728515625
65747,7585.62109375
65748,5243.603515625
65749,5208.06787109375
65750,2168.561767578125
65751,10086.810546875
65752,2938.228759765625
65753,3422.728271484375
65754,7246.35595703125
65755,7757.30908203125
65756,5161.17431640625
65757,20799.853515625
65758,2793.894775390625
65759,7108.568359375
65760,5064.6416015625
65761,10144.947265625
65762,3126.419921875
65763,8343.9267578125
65764,3334.112548828125
65765,9533.5400390625
65766,2201.418701171875
65767,6649.01416015625
65768,2052.5693359375
65769,3822.482666015625
65770,1963.899169921875
65771,5655.53271484375
65772,5263.83984375
65773,6401.58837890625
65774,7021.24462890625
65775,6858.11279296875
65776,1626.318359375
65777,4876.38720703125
65778,5364.91015625
65779,9215.1572265625
65780,4326.068359375
65781,7238.32177734375
65782,9365.646484375
65783,4705.71044921875
65784,3781.841552734375
65785,2974.273681640625
65786,2412.854736328125
65787,9005.6416015625
65788,2012.160400390625
65789,4025.521484375
65790,5600.8544921875
65791,7063.9013671875
65792,3071.438720703125
65793,13805.1728515625
65794,5768.53955078125
65795,3298.11474609375
65796,9374.1845703125
65797,5335.01806640625
65798,6538.23291015625
65799,7069.3564453125
65800,3641.430908203125
65801,3027.923828125
65802,5740.70556640625
65803,2034.5810546875
65804,7207.36669921875
65805,4757.544921875
65806,3405.764892578125
65807,5342.68701171875
65808,3176.962158203125
65809,6239.876953125
65810,4022.926025390625
65811,6464.23876953125
65812,6901.599609375
65813,3608.19482421875
65814,5571.18310546875
65815,5400.03515625
65816,8100.05126953125
65817,6493.97119140625
65818,2377.818603515625
65819,11246.240234375
65820,5483.95068359375
65821,5911.69287109375
65822,3263.03466796875
65823,2483.81884765625
65824,5001.30517578125
65825,5431.916015625
65826,2005.650146484375
65827,5575.7412109375
65828,7401.423828125
65829,5917.39501953125
65830,3067.052978515625
65831,7532.35009765625
65832,13287.3818359375
65833,6356.1962890625
65834,2791.895263671875
65835,5875.38525390625
65836,5638.79541015625
65837,6814.125
65838,7939.2587890625
65839,7775.24755859375
65840,2041.6524658203125
65841,3124.2841796875
65842,4688.5654296875
65843,6109.9716796875
65844,8098.212890625
65845,2671.80908203125
65846,5472.92919921875
65847,3401.818359375
65848,4983.556640625
65849,2018.9669189453125
65850,6847.0751953125
65851,3059.3935546875
65852,3701.84326171875
65853,10388.1796875
65854,2735.481689453125
65855,3350.71240234375
65856,5959.798828125
65857,6317.9462890625
65858,5791.83251953125
65859,9049.48046875
65860,7647.66357421875
65861,6667.17578125
65862,3118.92724609375
65863,6736.06884765625
65864,2004.4931640625
65865,3140.566162109375
65866,3907.62451171875
65867,2636.451416015625
65868,4400.05029296875
65869,6657.66259765625
65870,3030.71044921875
65871,9476.9833984375
65872,2176.24560546875
65873,6680.4296875
65874,5089.72900390625
65875,5875.81982421875
65876,4560.517578125
65877,6345.8193359375
65878,4885.5810546875
65879,5447.0615234375
65880,6932.70947265625
65881,3642.85302734375
65882,2815.587158203125
65883,2672.06640625
65884,5089.7919921875
65885,4274.2099609375
65886,6460.5859375
65887,5244.02880859375
65888,3217.768310546875
65889,3894.869384765625
65890,6487.603515625
65891,4549.20068359375
65892,5856.2900390625
65893,3857.181884765625
65894,1818.0919189453125
65895,2663.064208984375
65896,6474.79736328125
65897,5726.35107421875
65898,7461.91748046875
65899,5726.1142578125
65900,9909.2021484375
65901,2699.62158203125
65902,8040.04833984375
65903,1923.54443359375
65904,8081.47900390625
65905,5280.2568359375
65906,5919.61181640625
65907,3616.9296875
65908,5491.89990234375
65909,4760.5537109375
65910,4212.31005859375
65911,3522.06591796875
65912,4597.5498046875
65913,4326.43505859375
65914,10703.3212890625
65915,7070.76806640625
65916,2651.814453125
65917,7728.18994140625
65918,6609.74658203125
65919,4000.7373046875
65920,4892.126953125
65921,2068.093017578125
65922,7161.3798828125
65923,10258.45703125
65924,6833.15673828125
65925,1918.8209228515625
65926,9297.21875
65927,5710.56787109375
65928,6016.849609375
65929,3286.461181640625
65930,5802.46435546875
65931,3703.409423828125
65932,5127.36083984375
65933,2763.778076171875
65934,2710.72216796875
65935,4878.24267578125
65936,5093.3984375
65937,8875.1669921875
65938,4288.28271484375
65939,6149.5126953125
65940,5424.53369140625
65941,3073.998291015625
65942,6813.0830078125
65943,3788.042724609375
65944,6627.044921875
65945,18548.193359375
65946,4132.943359375
65947,2194.221435546875
65948,3202.6103515625
65949,5516.97900390625
65950,6534.26513671875
65951,2649.195556640625
65952,2527.351318359375
65953,2423.664794921875
65954,23147.30859375
65955,14707.841796875
65956,2301.056640625
65957,4694.63427734375
65958,2815.820556640625
65959,5497.33447265625
65960,5409.93896484375
65961,2016.6605224609375
65962,7253.6953125
65963,4730.3154296875
65964,6058.17529296875
65965,3266.020751953125
65966,4513.07421875
65967,9051.708984375
65968,8359.3583984375
65969,5080.130859375
65970,6584.41650390625
65971,3034.618896484375
65972,6860.36181640625
65973,5785.99853515625
65974,3558.997802734375
65975,7164.28125
65976,4476.6845703125
65977,5977.4521484375
65978,3202.287841796875
65979,5402.2880859375
65980,3611.3857421875
65981,8085.8427734375
65982,6203.70068359375
65983,8520.142578125
65984,6447.38037109375
65985,6845.845703125
65986,6118.4013671875
65987,2100.799072265625
65988,5765.9755859375
65989,4354.63916015625
65990,6681.173828125
65991,5578.69775390625
65992,6200.52392578125
65993,2772.422119140625
65994,5624.60107421875
65995,2221.5
65996,4508.83837890625
65997,9113.7978515625
65998,5589.92626953125
65999,4796.89208984375
66000,4653.54638671875
66001,4544.84521484375
66002,2708.0595703125
66003,8459.7451171875
66004,7303.71826171875
66005,2794.306884765625
66006,2600.985107421875
66007,5280.32275390625
66008,5354.4375
66009,1989.063232421875
66010,3253.962890625
66011,2690.75146484375
66012,3698.1337890625
66013,2668.17529296875
66014,9513.92578125
66015,1884.3726806640625
66016,7371.046875
66017,3118.67333984375
66018,4072.330078125
66019,2798.06201171875
66020,4705.11376953125
66021,6350.83349609375
66022,8446.55859375
66023,4934.5302734375
66024,10088.599609375
66025,3304.903076171875
66026,4348.63232421875
66027,2732.750732421875
66028,3551.770751953125
66029,2586.220458984375
66030,8329.9736328125
66031,2153.258544921875
66032,8641.0380859375
66033,3147.446533203125
66034,9367.0546875
66035,4148.498046875
66036,6163.64501953125
66037,4190.62109375
66038,3750.61767578125
66039,8040.37255859375
66040,8853.9140625
66041,6462.732421875
66042,5213.85986328125
66043,3892.259765625
66044,5234.203125
66045,3009.717529296875
66046,2011.7813720703125
66047,2061.087890625
66048,5463.98681640625
66049,5705.4052734375
66050,6039.67626953125
66051,5667.09521484375
66052,5509.39404296875
66053,5360.15478515625
66054,2232.111572265625
66055,2118.468994140625
66056,6091.099609375
66057,3896.30126953125
66058,2903.8671875
66059,4222.39013671875
66060,4743.0830078125
66061,2725.9150390625
66062,4864.15966796875
66063,15918.984375
66064,1923.9681396484375
66065,6747.05712890625
66066,6900.8798828125
66067,3466.395263671875
66068,3207.720947265625
66069,4370.01953125
66070,3472.32373046875
66071,2109.991455078125
66072,4963.21484375
66073,6036.76513671875
66074,3949.087158203125
66075,5155.703125
66076,3411.07470703125
66077,5473.36572265625
66078,5129.59765625
66079,5754.0068359375
66080,5614.8388671875
66081,13282.0771484375
66082,10576.599609375
66083,6882.38427734375
66084,4764.31005859375
66085,8219.4365234375
66086,4673.50341796875
66087,5401.060546875
66088,8350.7275390625
66089,5036.203125
66090,4219.205078125
66091,4094.467041015625
66092,4298.14453125
66093,5002.5283203125
66094,7132.39501953125
66095,4329.7978515625
66096,5826.673828125
66097,2001.51416015625
66098,3021.892822265625
66099,7210.3583984375
66100,2447.76318359375
66101,8426.662109375
66102,9126.90625
66103,7324.63232421875
66104,3630.622314453125
66105,5404.15380859375
66106,7793.3828125
66107,3012.609375
66108,8847.96875
66109,6659.599609375
66110,9360.314453125
66111,5338.24755859375
66112,2567.6806640625
66113,8532.8310546875
66114,4214.72900390625
66115,1994.8482666015625
66116,5353.7177734375
66117,2677.283935546875
66118,5113.05908203125
66119,4161.8076171875
66120,3538.394287109375
66121,6088.78125
66122,3155.54345703125
66123,5289.93115234375
66124,2224.03955078125
66125,5756.0419921875
66126,5616.818359375
66127,5449.263671875
66128,4342.00732421875
66129,6275.92626953125
66130,6663.181640625
66131,10167.68359375
66132,2512.20166015625
66133,3287.2939453125
66134,3643.3173828125
66135,17123.6875
66136,6615.69921875
66137,2957.661376953125
66138,7447.22802734375
66139,6295.93017578125
66140,5440.984375
66141,6151.67626953125
66142,5334.6708984375
66143,6844.806640625
66144,4036.648681640625
66145,6149.1142578125
66146,4475.900390625
66147,2980.064208984375
66148,4109.90771484375
66149,2873.630859375
66150,5512.99267578125
66151,7458.56640625
66152,3321.6376953125
66153,9191.5048828125
66154,11091.66015625
66155,2808.154296875
66156,3763.325927734375
66157,4884.09619140625
66158,2729.666015625
66159,8286.6298828125
66160,5332.10888671875
66161,3826.1962890625
66162,6799.08349609375
66163,5545.8857421875
66164,2830.91796875
66165,6569.89892578125
66166,6998.57373046875
66167,5175.748046875
66168,7318.70458984375
66169,3539.60986328125
66170,2018.291748046875
66171,3357.122802734375
66172,14559.927734375
66173,8203.5771484375
66174,7419.24755859375
66175,5936.7734375
66176,7355.025390625
66177,2100.728271484375
66178,4803.09033203125
66179,2557.847412109375
66180,3714.4638671875
66181,3106.10595703125
66182,3689.491455078125
66183,8517.4072265625
66184,7916.240234375
66185,1708.74365234375
66186,3701.375
66187,6496.0244140625
66188,6465.92431640625
66189,4766.03125
66190,10794.05078125
66191,7111.92431640625
66192,2119.956787109375
66193,5083.4599609375
66194,3280.703857421875
66195,4133.24365234375
66196,3891.76025390625
66197,9596.8984375
66198,2944.95166015625
66199,4981.62451171875
66200,3425.200927734375
66201,6316.87109375
66202,4764.1162109375
66203,5216.32861328125
66204,10329.3447265625
66205,7828.41845703125
66206,5775.7314453125
66207,2584.307861328125
66208,5000.50732421875
66209,3041.11962890625
66210,5631.91015625
66211,2037.8436279296875
66212,6817.2431640625
66213,6406.7373046875
66214,6633.20703125
66215,5233.57470703125
66216,3000.22314453125
66217,5372.71875
66218,2059.963134765625
66219,4035.87548828125
66220,2867.958740234375
66221,11172.599609375
66222,13217.6025390625
66223,5930.67919921875
66224,5115.4404296875
66225,7304.748046875
66226,4569.5908203125
66227,3717.26611328125
66228,15424.5166015625
66229,3425.546630859375
66230,6473.9501953125
66231,6663.71533203125
66232,6841.56591796875
66233,8260.5888671875
66234,6088.72119140625
66235,7267.39013671875
66236,2701.260498046875
66237,5462.3271484375
66238,8107.6630859375
66239,6078.7431640625
66240,5565.439453125
66241,3073.581787109375
66242,6368.599609375
66243,2381.866455078125
66244,4604.87353515625
66245,3893.263427734375
66246,4748.91796875
66247,2317.53662109375
66248,6985.85546875
66249,3080.29443359375
66250,3324.78173828125
66251,5454.13671875
66252,6998.9765625
66253,8933.7177734375
66254,5713.48291015625
66255,9126.671875
66256,4782.95556640625
66257,2071.407470703125
66258,3680.801025390625
66259,7798.23876953125
66260,1907.107177734375
66261,7726.2890625
66262,3381.07080078125
66263,2107.072509765625
66264,6313.8662109375
66265,2482.509033203125
66266,5280.0009765625
66267,8038.6201171875
66268,7762.5048828125
66269,6765.44287109375
66270,5919.2353515625
66271,6396.146484375
66272,6904.67431640625
66273,2897.84912109375
66274,14430.5732421875
66275,9035.775390625
66276,2307.711181640625
66277,3466.708251953125
66278,6179.0966796875
66279,4559.40380859375
66280,3929.49853515625
66281,2084.9384765625
66282,5643.25927734375
66283,13913.9951171875
66284,3316.2587890625
66285,3635.877197265625
66286,3209.597900390625
66287,5186.77294921875
66288,2022.751708984375
66289,3195.3232421875
66290,3523.57666015625
66291,11886.9990234375
66292,3785.9814453125
66293,3589.685546875
66294,11774.994140625
66295,5457.85693359375
66296,3015.524169921875
66297,7616.51220703125
66298,4184.29443359375
66299,8133.46728515625
66300,3787.35009765625
66301,19925.185546875
66302,2861.08154296875
66303,5569.7353515625
66304,6110.68798828125
66305,2577.437744140625
66306,4667.646484375
66307,5350.51513671875
66308,7897.95361328125
66309,4558.580078125
66310,2881.868896484375
66311,3890.63671875
66312,7152.7861328125
66313,8004.90771484375
66314,3308.87109375
66315,9480.4931640625
66316,9015.9970703125
66317,2978.09130859375
66318,5263.169921875
66319,7853.28173828125
66320,5051.34912109375
66321,7697.85595703125
66322,6363.919921875
66323,2623.95361328125
66324,9496.47265625
66325,5973.00732421875
66326,2820.343017578125
66327,3362.176025390625
66328,2868.345703125
66329,7891.96826171875
66330,9198.876953125
66331,2388.135986328125
66332,3791.088623046875
66333,4151.64892578125
66334,4813.9521484375
66335,8219.0595703125
66336,3227.25048828125
66337,4118.7509765625
66338,8541.8388671875
66339,12443.5087890625
66340,8561.6240234375
66341,4216.37890625
66342,10746.1376953125
66343,3046.9453125
66344,4690.8291015625
66345,5262.513671875
66346,3461.9921875
66347,8671.09765625
66348,2642.53662109375
66349,4673.30615234375
66350,5899.32568359375
66351,4553.44091796875
66352,5226.29150390625
66353,5713.7236328125
66354,8831.75390625
66355,9574.1796875
66356,7566.41259765625
66357,10115.1533203125
66358,6632.71484375
66359,2886.20068359375
66360,2723.711181640625
66361,2122.139892578125
66362,7327.30224609375
66363,4844.13671875
66364,7319.91796875
66365,4725.54833984375
66366,3411.851318359375
66367,2245.031494140625
66368,6477.9716796875
66369,5717.7412109375
66370,2823.692626953125
66371,9257.4296875
66372,4058.29296875
66373,3363.958740234375
66374,6159.435546875
66375,3843.827392578125
66376,18720.578125
66377,6919.1435546875
66378,3005.2724609375
66379,4447.2353515625
66380,5607.99267578125
66381,6379.13330078125
66382,4371.78515625
66383,4314.591796875
66384,6168.56103515625
66385,5145.08056640625
66386,3032.6943359375
66387,7226.22412109375
66388,6748.67919921875
66389,4885.19677734375
66390,3283.5224609375
66391,5974.65771484375
66392,8685.1357421875
66393,4908.021484375
66394,7629.59716796875
66395,2899.515625
66396,5021.60986328125
66397,5310.6552734375
66398,7386.72802734375
66399,2794.864501953125
66400,5971.5322265625
66401,5940.9873046875
66402,9458.0361328125
66403,9132.291015625
66404,2871.231689453125
66405,4747.228515625
66406,7260.109375
66407,6340.40673828125
66408,5091.208984375
66409,6159.2958984375
66410,4012.672119140625
66411,7188.71728515625
66412,8259.830078125
66413,4619.603515625
66414,2786.965087890625
66415,7076.02734375
66416,4796.6181640625
66417,2103.22509765625
66418,2990.57666015625
66419,5806.50439453125
66420,3506.728271484375
66421,8507.7294921875
66422,7604.92236328125
66423,8664.369140625
66424,6568.2021484375
66425,5358.4619140625
66426,7588.017578125
66427,2370.89013671875
66428,4233.21435546875
66429,3040.662109375
66430,3963.837890625
66431,4344.0751953125
66432,3153.2470703125
66433,9948.1650390625
66434,3087.228271484375
66435,6989.65478515625
66436,3803.944091796875
66437,6270.05810546875
66438,2669.244384765625
66439,4006.158447265625
66440,4551.35546875
66441,4250.98193359375
66442,8700.7412109375
66443,3581.9619140625
66444,6103.7763671875
66445,3662.939208984375
66446,5683.41552734375
66447,3857.765625
66448,2829.40185546875
66449,7806.5078125
66450,8936.76171875
66451,3166.400634765625
66452,1906.1619873046875
66453,4378.0712890625
66454,5115.94287109375
66455,3919.43359375
66456,6064.88427734375
66457,6138.46875
66458,3485.84130859375
66459,5451.34375
66460,3072.12744140625
66461,2318.46728515625
66462,2176.36474609375
66463,6987.97216796875
66464,7871.83251953125
66465,4035.383056640625
66466,7576.34423828125
66467,4159.16845703125
66468,4460.3212890625
66469,6115.09619140625
66470,6349.58154296875
66471,4870.90966796875
66472,8512.845703125
66473,4709.20751953125
66474,6816.33544921875
66475,3057.030517578125
66476,4929.53271484375
66477,8111.49853515625
66478,3869.470458984375
66479,3970.816162109375
66480,3054.50537109375
66481,7378.94140625
66482,4588.7236328125
66483,11107.67578125
66484,7891.20849609375
66485,4846.48388671875
66486,2514.032958984375
66487,3493.71826171875
66488,5130.8466796875
66489,2590.234130859375
66490,0.0
66491,1163.988037109375
66492,2648.984375
66493,2264.672607421875
66494,2675.444580078125
66495,2124.835693359375
66496,2047.104248046875
66497,2805.66796875
66498,3494.001953125
66499,1955.3292236328125
66500,2292.3271484375
66501,1690.249267578125
66502,3547.489013671875
66503,1460.995361328125
66504,1330.920166015625
66505,1454.5714111328125
66506,4265.17041015625
66507,3202.908935546875
66508,1446.2255859375
66509,1396.1806640625
66510,2127.2724609375
66511,1971.5753173828125
66512,1977.710693359375
66513,2013.4200439453125
66514,6154.248046875
66515,2216.8046875
66516,1418.6455078125
66517,2596.302001953125
66518,2007.23486328125
66519,2448.48828125
66520,1590.8748779296875
66521,1934.4869384765625
66522,4518.70703125
66523,2750.2119140625
66524,3473.00439453125
66525,3596.704833984375
66526,8152.296875
66527,2915.53173828125
66528,2027.570556640625
66529,0.0
66530,3779.615478515625
66531,2928.151123046875
66532,1940.5899658203125
66533,1432.1417236328125
66534,1865.2115478515625
66535,4723.77734375
66536,1701.028564453125
66537,1889.5118408203125
66538,1918.6654052734375
66539,2196.284912109375
66540,1636.6275634765625
66541,3721.01611328125
66542,1680.175537109375
66543,1269.01025390625
66544,2120.13330078125
66545,1733.400390625
66546,2905.68701171875
66547,2620.89453125
66548,2231.336181640625
66549,3726.794921875
66550,3393.044677734375
66551,6813.34326171875
66552,5275.75830078125
66553,2157.38525390625
66554,2904.65673828125
66555,3104.8017578125
66556,2306.69287109375
66557,2311.23779296875
66558,2121.944091796875
66559,1329.8658447265625
66560,1856.9267578125
66561,2746.626220703125
66562,1344.201416015625
66563,1208.6246337890625
66564,1369.3076171875
66565,2169.61572265625
66566,1475.2838134765625
66567,3493.009033203125
66568,1920.308837890625
66569,1289.3802490234375
66570,2105.507080078125
66571,2125.39453125
66572,1494.1531982421875
66573,3263.978271484375
66574,2525.124267578125
66575,1654.1435546875
66576,2636.978759765625
66577,6543.8115234375
66578,1500.5533447265625
66579,2664.057373046875
66580,2055.77490234375
66581,3086.4013671875
66582,1247.19970703125
66583,1531.5328369140625
66584,2425.12744140625
66585,2159.22802734375
66586,2566.57470703125
66587,3509.200927734375
66588,2165.6240234375
66589,2290.10595703125
66590,3124.791748046875
66591,1840.8675537109375
66592,2161.955322265625
66593,1292.945068359375
66594,1990.5364990234375
66595,2798.95166015625
66596,1654.72412109375
66597,3345.515380859375
66598,2779.79150390625
66599,4256.0107421875
66600,1270.11376953125
66601,2950.726318359375
66602,3027.619384765625
66603,4621.91259765625
66604,1001.9774169921875
66605,2288.0673828125
66606,2747.61279296875
66607,1469.0709228515625
66608,1739.9283447265625
66609,2622.5908203125
66610,2802.24267578125
66611,2249.059326171875
66612,2489.6357421875
66613,3423.22265625
66614,2619.62353515625
66615,2666.69287109375
66616,2905.248291015625
66617,1874.3624267578125
66618,1018.0527954101562
66619,2959.787353515625
66620,5040.88916015625
66621,1380.495849609375
66622,1882.7777099609375
66623,0.0
66624,1744.6077880859375
66625,2122.079833984375
66626,2426.13037109375
66627,3518.490234375
66628,2026.78955078125
66629,2588.95263671875
66630,2749.2646484375
66631,1826.957763671875
66632,1852.6903076171875
66633,2151.02197265625
66634,2825.30224609375
66635,1928.9700927734375
66636,3023.10205078125
66637,1880.4969482421875
66638,0.0
66639,4501.29736328125
66640,3310.733154296875
66641,1371.9639892578125
66642,2783.22705078125
66643,3238.61767578125
66644,1510.7830810546875
66645,2738.677001953125
66646,3212.2822265625
66647,2250.52734375
66648,1820.031494140625
66649,2655.15478515625
66650,0.0
66651,2510.74169921875
66652,1587.704833984375
66653,1448.142578125
66654,1365.1114501953125
66655,0.0
66656,2778.206787109375
66657,2944.842529296875
66658,2012.4677734375
66659,4297.943359375
66660,2775.94970703125
66661,2941.823974609375
66662,6453.8203125
66663,2891.396240234375
66664,3029.233154296875
66665,1758.0478515625
66666,1764.6771240234375
66667,2570.974609375
66668,1826.4893798828125
66669,2646.413330078125
66670,4195.49169921875
66671,2324.345947265625
66672,1641.58642578125
66673,0.0
66674,2604.379638671875
66675,2046.58349609375
66676,1796.8895263671875
66677,3410.8935546875
66678,1345.39111328125
66679,2699.23388671875
66680,2287.52783203125
66681,1302.5574951171875
66682,2471.44140625
66683,2029.466796875
66684,1101.6534423828125
66685,3095.944580078125
66686,2194.305419921875
66687,2790.516845703125
66688,1533.1129150390625
66689,1836.213623046875
66690,2196.8408203125
66691,2208.227294921875
66692,2823.677001953125
66693,2789.3505859375
66694,0.0
66695,0.0
66696,0.0
66697,0.0
66698,0.0
66699,0.0
66700,0.0
66701,0.0
66702,0.0
66703,0.0
66704,0.0
66705,0.0
66706,0.0
66707,0.0
66708,0.0
66709,0.0
66710,0.0
66711,0.0
66712,0.0
66713,0.0
66714,0.0
66715,0.0
66716,0.0
66717,0.0
66718,0.0
66719,0.0
66720,0.0
66721,0.0
66722,0.0
66723,0.0
66724,0.0
66725,0.0
66726,0.0
66727,0.0
66728,0.0
66729,0.0
66730,0.0
66731,0.0
66732,0.0
66733,0.0
66734,0.0
66735,0.0
66736,0.0
66737,0.0
66738,0.0
66739,0.0
66740,0.0
66741,12163.2587890625
66742,0.0
66743,0.0
66744,0.0
66745,0.0
66746,0.0
66747,0.0
66748,0.0
66749,0.0
66750,0.0
66751,0.0
66752,0.0
66753,0.0
66754,0.0
66755,0.0
66756,0.0
66757,0.0
66758,5212.36279296875
66759,0.0
66760,0.0
66761,0.0
66762,0.0
66763,0.0
66764,0.0
66765,0.0
66766,0.0
66767,0.0
66768,0.0
66769,0.0
66770,0.0
66771,0.0
66772,0.0
66773,0.0
66774,0.0
66775,0.0
66776,0.0
66777,0.0
66778,0.0
66779,0.0
66780,0.0
66781,18349.443359375
66782,0.0
66783,0.0
66784,0.0
66785,0.0
66786,0.0
66787,0.0
66788,0.0
66789,0.0
66790,0.0
66791,0.0
66792,0.0
66793,0.0
66794,0.0
66795,0.0
66796,0.0
66797,0.0
66798,0.0
66799,0.0
66800,0.0
66801,0.0
66802,0.0
66803,0.0
66804,0.0
66805,0.0
66806,0.0
66807,0.0
66808,0.0
66809,0.0
66810,0.0
66811,0.0
66812,0.0
66813,0.0
66814,0.0
66815,0.0
66816,0.0
66817,0.0
66818,0.0
66819,0.0
66820,0.0
66821,0.0
66822,0.0
66823,0.0
66824,0.0
66825,0.0
66826,0.0
66827,0.0
66828,0.0
66829,0.0
66830,0.0
66831,0.0
66832,0.0
66833,0.0
66834,0.0
66835,0.0
66836,0.0
66837,0.0
66838,0.0
66839,0.0
66840,0.0
66841,0.0
66842,0.0
66843,0.0
66844,0.0
66845,0.0
66846,0.0
66847,0.0
66848,0.0
66849,0.0
66850,0.0
66851,0.0
66852,0.0
66853,0.0
66854,0.0
66855,0.0
66856,0.0
66857,0.0
66858,0.0
66859,0.0
66860,0.0
66861,0.0
66862,0.0
66863,0.0
66864,0.0
66865,0.0
66866,0.0
66867,0.0
66868,0.0
66869,0.0
66870,0.0
66871,0.0
66872,0.0
66873,0.0
66874,0.0
66875,0.0
66876,0.0
66877,0.0
66878,0.0
66879,0.0
66880,0.0
66881,0.0
66882,0.0
66883,0.0
66884,0.0
66885,0.0
66886,0.0
66887,0.0
66888,0.0
66889,0.0
66890,0.0
66891,0.0
66892,0.0
66893,0.0
66894,0.0
66895,0.0
66896,7901.51953125
66897,0.0
66898,0.0
66899,0.0
66900,0.0
66901,0.0
66902,0.0
66903,0.0
66904,0.0
66905,0.0
66906,0.0
66907,0.0
66908,0.0
66909,0.0
66910,0.0
66911,0.0
66912,0.0
66913,0.0
66914,0.0
